WCL ISE DATASET,,,,,,,,,,,,,,,,,,,,,,,,
Sol,30 ,,,,,,,,,,,,,,,,,,,,,,,
WCL Cell ,0,,,,,,,,,,,,,,,,,,,,,,,
Water Release,898866468.5629,,,,,,,,,,,,,,,,,,,,,,,
Drawer Open,898868112.9506,898869883.2373,898873507.0236,898874252.1384,,,,,,,,,,,,,,,,,,,,
Drawer Close,898868292.2481,898870064.2368,898873872.4162,898874478.0133,,,,,,,,,,,,,,,,,,,,
Regent Release,898870317.4352,,,,,,,,,,,,,,,,,,,,,,,
Time(s),Cl Ref,Vmon,CO2,Cl,I,Ir pH,Cl Ref,Cl Ref,Cl Ref,Li (A),Br,Ba,NH4,NO3,Mg,Ca,DO Ref,K,Li (B),Na,pH1,pH2,Cl Ref,Cl Ref
898887173.1472,-237.0539,-500.4852,-415.0916,-296.6684,-316.8084,-325.67,-269.286,-276.5382,-241.8887,-571.378,-292.6404,-481.1508,-617.2972,-494.0404,-507.7356,-529.4868,-279.0104,-610.0468,-568.9612,-555.266,-559.294,2050.85,-249.9467,-244.3061
898887174.1098,-237.8597,-500.4852,-418.314,-294.2516,-316.8084,-324.0588,-266.0628,-284.5962,-241.8887,-575.406,-295.0572,-486.79,-617.2972,-499.6796,-508.5412,-531.9036,-282.2335,-610.0468,-565.7388,-558.4884,-559.294,2050.85,-249.9467,-257.1989
898887176.2015,-249.1409,-501.2908,-416.7028,-293.446,-320.0308,-324.0588,-257.1989,-278.1498,-243.5003,-575.406,-295.8628,-485.1788,-613.2692,-499.6796,-510.1524,-530.2924,-270.1471,-610.8524,-566.5444,-557.6828,-560.0996,2050.85,-239.4713,-255.5873
898887177.1613,-235.4423,-502.0964,-415.8972,-295.8628,-320.8364,-321.642,-265.257,-274.9266,-244.3061,-572.9892,-294.2516,-482.762,-615.686,-495.6516,-512.5692,-527.8756,-274.9816,-610.8524,-568.1556,-559.294,-558.4884,2050.85,-236.2481,-253.1699
898887179.3176,-248.3351,-502.0964,-415.8972,-292.6404,-319.2252,-321.642,-265.257,-281.373,-237.8597,-572.1836,-294.2516,-485.1788,-610.0468,-494.846,-506.93,-533.5148,-271.7586,-610.8524,-566.5444,-552.0436,-555.266,2050.85,-255.5873,-254.7815
898887180.3105,-286.2078,-503.7076,-414.286,-295.0572,-317.614,-323.2532,-249.1409,-278.9556,-237.8597,-571.378,-293.446,-482.762,-614.0748,-495.6516,-510.958,-526.2644,-274.1759,-605.2132,-564.9332,-553.6548,-558.4884,2050.85,-275.7324,-256.3931
898887182.4619,-235.4423,-501.2908,-416.7028,-293.446,-322.4476,-327.2812,-257.1989,-281.373,-243.5003,-575.406,-295.8628,-485.1788,-613.2692,-499.6796,-508.5412,-531.9036,-270.1471,-610.8524,-566.5444,-557.6828,-560.0996,2050.85,-239.4713,-261.2279
898887183.3896,-229.8016,-500.4852,-415.0916,-293.446,-316.8084,-325.67,-262.0338,-282.9846,-240.2771,-575.406,-295.8628,-486.79,-617.2972,-499.6796,-508.5412,-531.9036,-270.1471,-610.0468,-566.5444,-558.4884,-559.294,2050.85,-249.9467,-252.3641
898887185.5263,-243.5003,-503.7076,-417.5084,-295.8628,-319.2252,-323.2532,-267.6744,-287.0136,-237.8597,-572.9892,-294.2516,-482.762,-615.686,-501.2908,-510.958,-531.098,-274.1759,-608.4356,-564.9332,-555.266,-562.5164,2050.85,-248.3351,-256.3931
898887186.4618,-235.4423,-502.0964,-416.7028,-292.6404,-320.0308,-327.2812,-263.6454,-281.373,-249.9467,-575.406,-297.474,-485.1788,-613.2692,-499.6796,-510.1524,-533.5148,-270.1471,-609.2412,-566.5444,-557.6828,-556.8772,2050.85,-239.4713,-249.1409
898887188.599,-230.6074,-502.0964,-415.8972,-295.0572,-320.8364,-324.8644,-250.7525,-281.373,-237.8597,-572.1836,-297.474,-481.9564,-616.4916,-498.0684,-506.93,-533.5148,-271.7586,-610.8524,-568.1556,-559.294,-558.4884,2050.85,-239.4713,-253.1699
898887189.5932,-233.8307,-503.7076,-417.5084,-295.8628,-320.8364,-320.0308,-268.4802,-282.1788,-250.7525,-572.9892,-293.446,-482.762,-615.686,-502.0964,-510.958,-526.2644,-269.3413,-606.8244,-564.9332,-553.6548,-558.4884,2050.85,-246.7235,-249.9467
898887191.7311,-236.2481,-504.5132,-413.4804,-294.2516,-316.8084,-325.67,-237.8597,-282.1788,-240.2771,-575.406,-295.0572,-486.79,-617.2972,-499.6796,-508.5412,-531.9036,-266.924,-610.0468,-566.5444,-558.4884,-559.294,2050.85,-237.8597,-263.6454
898887192.6968,-228.9958,-499.6796,-416.7028,-294.2516,-316.8084,-324.0588,-249.9467,-289.431,-248.3351,-575.406,-295.8628,-486.79,-618.1028,-498.0684,-508.5412,-530.2924,-270.1471,-614.0748,-566.5444,-557.6828,-560.0996,2050.85,-239.4713,-242.6945
898887194.8002,-229.8016,-504.5132,-411.8692,-294.2516,-316.8084,-325.67,-246.7235,-282.9846,-242.6945,-571.378,-295.0572,-481.1508,-617.2972,-497.2628,-510.958,-532.7092,-269.3413,-606.8244,-568.9612,-555.266,-559.294,2050.85,-240.2771,-244.3061
898887195.7926,-227.3842,-502.0964,-419.1196,-291.0292,-319.2252,-321.642,-239.4713,-281.373,-243.5003,-572.1836,-294.2516,-485.1788,-616.4916,-494.846,-506.93,-530.2924,-271.7586,-610.8524,-568.1556,-559.294,-555.266,2050.85,-236.2481,-254.7815
898887197.9291,-231.4132,-503.7076,-417.5084,-295.8628,-317.614,-323.2532,-248.3351,-291.8485,-242.6945,-571.378,-293.446,-489.2068,-614.0748,-497.2628,-510.958,-529.4868,-267.7298,-606.8244,-564.9332,-555.266,-559.294,2050.85,-243.5003,-243.5003
898887198.8835,-230.6074,-502.0964,-415.8972,-295.8628,-320.8364,-320.0308,-242.6945,-285.402,-237.8597,-572.9892,-293.446,-482.762,-615.686,-495.6516,-506.93,-527.8756,-268.5355,-610.8524,-570.5724,-556.0716,-558.4884,2050.85,-241.8887,-241.8887
898887201.0092,-248.3351,-499.6796,-416.7028,-293.446,-316.8084,-324.0588,-258.8105,-278.1498,-240.2771,-575.406,-295.8628,-485.1788,-613.2692,-498.0684,-508.5412,-530.2924,-265.3125,-609.2412,-566.5444,-557.6828,-558.4884,2050.85,-239.4713,-255.5873
898887201.9899,-239.4713,-500.4852,-413.4804,-294.2516,-316.8084,-325.67,-278.9556,-286.2078,-235.4423,-577.0172,-292.6404,-485.1788,-617.2972,-499.6796,-508.5412,-531.9036,-266.924,-610.0468,-566.5444,-557.6828,-559.294,2050.85,-239.4713,-244.3061
898887204.1136,-243.5003,-502.0964,-415.8972,-295.0572,-319.2252,-321.642,-258.8105,-290.2368,-246.7235,-572.9892,-294.2516,-481.9564,-615.686,-498.0684,-510.1524,-527.07,-265.3125,-610.8524,-568.1556,-559.294,-558.4884,2050.85,-242.6945,-254.7815
898887205.1096,-226.5784,-500.4852,-413.4804,-294.2516,-316.8084,-322.4476,-240.2771,-282.1788,-242.6945,-571.378,-291.8348,-486.79,-614.0748,-494.0404,-507.7356,-529.4868,-269.3413,-606.8244,-568.9612,-555.266,-559.294,2050.85,-237.8597,-252.3641
898887283.7895,-287.8194,-503.7076,-417.5084,-307.1412,-330.5036,-332.9204,-256.3931,-307.1587,-266.0628,-588.2956,-307.1412,-175.8284,-629.3812,-473.0948,-519.8196,-540.7652,-17.1379,-624.5476,-585.0732,-568.1556,-572.1836,2050.85,-250.7525,-262.8396
898887284.7895,-276.5382,-500.4852,-413.4804,-306.3356,-332.9204,-333.726,-255.5873,-306.3529,-258.8105,-584.2676,-304.7244,-171.8004,-626.9644,-477.9284,-520.6252,-544.7932,-38.0877,-626.9644,-579.434,-568.9612,-571.378,2050.85,-254.7815,-257.1989
898887286.3969,-242.6945,-501.2908,-416.7028,-302.3076,-330.5036,-334.5316,-254.7815,-295.0717,-252.3641,-584.2676,-302.3076,-175.0228,-624.5476,-467.4556,-516.5972,-538.3484,-49.3684,-623.742,-581.0452,-565.7388,-570.5724,2050.85,-254.7815,-268.4802
898887287.3962,-279.7614,-504.5132,-413.4804,-301.502,-326.4756,-330.5036,-267.6744,-291.8485,-257.1989,-579.434,-301.502,-171.8004,-623.742,-477.9284,-514.986,-538.3484,-59.0375,-615.686,-574.6004,-562.5164,-564.9332,2050.85,-252.3641,-260.4221
898887289.4855,-257.1989,-500.4852,-413.4804,-301.502,-326.4756,-330.5036,-268.4802,-298.2949,-250.7525,-581.0452,-301.502,-171.8004,-620.5196,-468.2612,-514.986,-538.3484,-82.4046,-615.686,-571.378,-562.5164,-564.9332,2050.85,-248.3351,-252.3641
898887290.4916,-267.6744,-503.7076,-414.286,-300.6964,-321.642,-326.4756,-278.1498,-289.431,-248.3351,-577.0172,-300.6964,-172.606,-622.9364,-473.0948,-513.3748,-539.9596,-92.0737,-618.1028,-575.406,-564.9332,-565.7388,2050.85,-244.3061,-269.286
898887295.5896,-265.257,-502.0964,-410.258,-297.474,-324.0588,-326.4756,-249.9467,-282.1788,-242.6945,-580.2396,-301.502,-175.8284,-619.714,-465.8444,-516.5972,-536.7372,-125.9157,-617.2972,-575.406,-560.0996,-562.5164,2050.85,-253.1699,-262.8396
898887296.5265,-243.5003,-501.2908,-415.8972,-297.474,-324.0588,-326.4756,-271.7034,-276.5382,-245.9177,-577.0172,-297.474,-172.606,-619.714,-463.4276,-513.3748,-535.9316,-130.7503,-616.4916,-572.1836,-564.1276,-561.7108,2050.85,-253.1699,-249.1409
898887298.6594,-242.6945,-499.6796,-413.4804,-301.502,-324.0588,-324.8644,-269.286,-295.0717,-249.1409,-580.2396,-298.2796,-171.8004,-619.714,-461.0108,-514.986,-536.7372,-139.6137,-611.658,-571.378,-560.0996,-562.5164,2050.85,-246.7235,-252.3641
898887299.59,-248.3351,-502.0964,-414.286,-297.474,-320.8364,-326.4756,-260.4221,-276.5382,-242.6945,-577.0172,-297.474,-172.606,-619.714,-462.622,-513.3748,-534.3204,-146.0598,-610.0468,-572.1836,-558.4884,-562.5164,2050.85,-257.1989,-267.6744
898887301.7249,-249.9467,-504.5132,-411.8692,-299.8908,-323.2532,-327.2812,-274.9266,-293.4601,-244.3061,-574.6004,-298.2796,-171.8004,-617.2972,-455.3716,-514.1804,-532.7092,-154.1174,-615.686,-569.7668,-562.5164,-561.7108,2050.85,-271.7034,-262.0338
898887302.6609,-249.1409,-502.0964,-410.258,-297.474,-324.0588,-326.4756,-262.0338,-285.402,-242.6945,-580.2396,-297.474,-175.8284,-619.714,-459.3996,-510.1524,-533.5148,-162.9808,-611.658,-575.406,-558.4884,-562.5164,2050.85,-249.9467,-268.4802
898887304.795,-244.3061,-500.4852,-415.8972,-295.8628,-322.4476,-324.8644,-285.402,-282.1788,-245.9177,-579.434,-298.2796,-171.8004,-618.1028,-504.5132,-508.5412,-533.5148,-162.175,-614.0748,-568.1556,-559.294,-558.4884,2050.85,-267.6744,-262.8396
898887305.7618,-242.6945,-500.4852,-413.4804,-301.502,-325.67,-327.2812,-266.0628,-269.286,-249.9467,-574.6004,-298.2796,-171.8004,-617.2972,-502.902,-514.1804,-536.7372,-173.4557,-614.0748,-571.378,-559.294,-564.1276,2050.85,-248.3351,-257.1989
898887307.8607,-255.5873,-503.7076,-414.286,-299.8908,-320.0308,-325.67,-254.7815,-287.0136,-243.5003,-572.9892,-298.2796,-171.8004,-617.2972,-502.902,-514.1804,-531.9036,-175.0672,-610.8524,-571.378,-559.294,-564.1276,2050.85,-252.3641,-259.6163
898887308.7873,-255.5873,-504.5132,-413.4804,-298.2796,-320.0308,-327.2812,-249.9467,-287.8194,-244.3061,-579.434,-298.2796,-171.8004,-617.2972,-500.4852,-508.5412,-533.5148,-178.2902,-610.8524,-571.378,-560.0996,-562.5164,2050.85,-255.5873,-262.0338
898887310.961,-272.5092,-502.902,-411.8692,-298.2796,-320.0308,-327.2812,-249.1409,-274.9266,-244.3061,-572.9892,-294.2516,-171.8004,-615.686,-503.7076,-510.958,-532.7092,-186.3478,-615.686,-568.1556,-557.6828,-561.7108,2050.85,-245.9177,-256.3931
898887311.9262,-249.1409,-503.7076,-417.5084,-300.6964,-320.8364,-325.67,-285.402,-281.373,-241.8887,-577.0172,-297.474,-320.8364,-619.714,-498.874,-512.5692,-533.5148,-190.3767,-611.658,-572.1836,-558.4884,-562.5164,2050.85,-250.7525,-253.1699
898887314.0621,-258.8105,-502.0964,-415.8972,-297.474,-320.8364,-323.2532,-267.6744,-282.1788,-242.6945,-578.6284,-295.8628,-487.5956,-618.1028,-500.4852,-510.1524,-533.5148,-191.1824,-610.8524,-571.378,-559.294,-562.5164,2050.85,-256.3931,-267.6744
898887314.9896,-253.1699,-503.7076,-411.8692,-299.8908,-318.4196,-325.67,-250.7525,-290.2368,-243.5003,-575.406,-297.474,-482.762,-616.4916,-502.0964,-512.5692,-532.7092,-198.4343,-610.0468,-572.1836,-558.4884,-560.0996,2050.85,-258.8105,-275.7324
898887317.1094,-249.1409,-503.7076,-414.286,-297.474,-318.4196,-325.67,-260.4221,-291.0426,-245.1119,-575.406,-297.474,-485.1788,-613.2692,-498.874,-512.5692,-533.5148,-204.8804,-610.0468,-572.1836,-558.4884,-559.294,2050.85,-244.3061,-256.3931
898887318.0568,-239.4713,-502.0964,-414.286,-297.474,-317.614,-323.2532,-269.286,-282.9846,-242.6945,-577.0172,-295.8628,-485.1788,-613.2692,-499.6796,-510.1524,-533.5148,-204.0746,-610.8524,-571.378,-560.0996,-562.5164,2050.85,-249.9467,-268.4802
898887320.1992,-241.8887,-499.6796,-413.4804,-295.8628,-320.8364,-323.2532,-249.9467,-269.286,-239.4713,-577.0172,-295.8628,-486.79,-618.1028,-499.6796,-506.93,-533.5148,-206.4919,-611.658,-570.5724,-555.266,-559.294,2050.85,-272.5092,-258.8105
898887321.1488,-242.6945,-500.4852,-416.7028,-298.2796,-323.2532,-324.0588,-248.3351,-274.1208,-239.4713,-574.6004,-294.2516,-487.5956,-617.2972,-500.4852,-510.1524,-536.7372,-210.5207,-610.8524,-568.1556,-559.294,-562.5164,2050.85,-265.257,-253.9757
898887323.2632,-256.3931,-499.6796,-413.4804,-298.2796,-322.4476,-327.2812,-271.7034,-280.5672,-237.8597,-574.6004,-294.2516,-484.3732,-617.2972,-502.0964,-510.958,-532.7092,-208.9092,-610.0468,-568.1556,-559.294,-561.7108,2050.85,-242.6945,-252.3641
898887324.1896,-243.5003,-503.7076,-417.5084,-299.8908,-316.8084,-325.67,-263.6454,-274.9266,-246.7235,-575.406,-299.8908,-482.762,-615.686,-502.0964,-512.5692,-529.4868,-217.7725,-610.0468,-572.1836,-558.4884,-560.0996,2050.85,-252.3641,-259.6163
898887326.3286,-266.0628,-500.4852,-413.4804,-298.2796,-323.2532,-327.2812,-271.7034,-281.373,-243.5003,-572.9892,-294.2516,-484.3732,-620.5196,-502.0964,-510.958,-532.7092,-212.1322,-612.4636,-568.1556,-559.294,-561.7108,2050.85,-262.8396,-270.0918
898887327.2574,-242.6945,-501.2908,-415.8972,-295.8628,-320.8364,-323.2532,-274.1208,-287.0136,-239.4713,-571.378,-295.0572,-486.79,-617.2972,-500.4852,-514.986,-533.5148,-223.4129,-610.8524,-568.1556,-559.294,-564.1276,2050.85,-248.3351,-265.257
898887329.3992,-248.3351,-503.7076,-417.5084,-297.474,-318.4196,-326.4756,-269.286,-284.5962,-246.7235,-575.406,-295.8628,-485.1788,-616.4916,-501.2908,-512.5692,-533.5148,-220.9956,-611.658,-570.5724,-555.266,-562.5164,2050.85,-257.1989,-259.6163
898887330.3624,-245.9177,-503.7076,-391.7292,-266.0556,-287.8068,-293.446,-253.1699,-220.9378,-234.6365,-540.7652,-264.4444,-452.1492,-585.0732,-468.2612,-476.3172,-499.6796,-237.9166,-577.0172,-535.9316,-523.8476,-528.6812,2050.85,-287.8194,-259.6163
898887332.4866,-259.6163,-502.0964,-417.5084,-297.474,-318.4196,-326.4756,-250.7525,-276.5382,-241.8887,-575.406,-297.474,-482.762,-615.686,-501.2908,-510.958,-529.4868,-233.8878,-610.0468,-565.7388,-557.6828,-560.0996,2050.85,-270.0918,-254.7815
898887333.4476,-242.6945,-499.6796,-416.7028,-295.8628,-320.8364,-326.4756,-282.1788,-275.7324,-245.9177,-571.378,-295.0572,-486.79,-618.1028,-499.6796,-510.1524,-533.5148,-238.7224,-611.658,-571.378,-555.266,-559.294,2050.85,-274.1208,-255.5873
898887335.5263,-242.6945,-500.4852,-416.7028,-294.2516,-320.0308,-327.2812,-266.0628,-274.1208,-243.5003,-574.6004,-294.2516,-484.3732,-617.2972,-500.4852,-510.1524,-536.7372,-237.9166,-610.8524,-568.1556,-559.294,-564.1276,2050.85,-252.3641,-249.9467
898887336.4621,-238.6655,-499.6796,-416.7028,-301.502,-324.0588,-323.2532,-282.1788,-285.402,-237.0539,-577.0172,-295.8628,-486.79,-618.1028,-499.6796,-510.1524,-533.5148,-236.3051,-611.658,-570.5724,-558.4884,-562.5164,2050.85,-259.6163,-258.8105
898887338.5966,-260.4221,-503.7076,-417.5084,-298.2796,-320.0308,-327.2812,-255.5873,-287.8194,-243.5003,-572.9892,-294.2516,-484.3732,-615.686,-502.0964,-510.958,-532.7092,-250.003,-610.0468,-566.5444,-557.6828,-558.4884,2050.85,-249.1409,-256.3931
898887339.5894,-237.8597,-504.5132,-419.9252,-294.2516,-320.0308,-327.2812,-246.7235,-280.5672,-243.5003,-574.6004,-298.2796,-487.5956,-617.2972,-500.4852,-508.5412,-531.9036,-245.9742,-610.8524,-568.1556,-559.294,-564.1276,2050.85,-264.4512,-260.4221
898887341.6623,-239.4713,-504.5132,-415.0916,-298.2796,-320.0308,-327.2812,-274.1208,-274.9266,-243.5003,-572.9892,-298.2796,-484.3732,-620.5196,-503.7076,-514.1804,-531.9036,-242.7512,-610.8524,-568.1556,-559.294,-564.1276,2050.85,-255.5873,-250.7525
898887342.6022,-240.2771,-499.6796,-416.7028,-295.8628,-322.4476,-326.4756,-288.6252,-282.1788,-242.6945,-574.6004,-295.8628,-486.79,-618.1028,-500.4852,-514.986,-533.5148,-249.1973,-610.8524,-570.5724,-555.266,-562.5164,2050.85,-256.3931,-252.3641
898887344.7291,-246.7235,-501.2908,-422.342,-295.8628,-320.8364,-323.2532,-256.3931,-276.5382,-242.6945,-577.0172,-297.474,-486.79,-613.2692,-499.6796,-513.3748,-533.5148,-246.78,-610.0468,-572.1836,-558.4884,-559.294,2050.85,-269.286,-267.6744
898887345.6621,-253.1699,-502.0964,-420.7308,-297.474,-324.0588,-323.2532,-252.3641,-269.286,-242.6945,-577.0172,-295.8628,-485.1788,-619.714,-498.874,-512.5692,-534.3204,-246.78,-610.0468,-572.1836,-558.4884,-560.0996,2050.85,-262.0338,-264.4512
898887347.7973,-243.5003,-503.7076,-417.5084,-299.8908,-318.4196,-325.67,-265.257,-281.373,-240.2771,-575.406,-296.6684,-488.4012,-615.686,-502.0964,-512.5692,-532.7092,-246.78,-610.0468,-568.9612,-557.6828,-561.7108,2050.85,-268.4802,-261.2279
898887348.7868,-244.3061,-503.7076,-418.314,-298.2796,-316.8084,-324.0588,-261.2279,-281.373,-230.6074,-572.9892,-294.2516,-489.2068,-617.2972,-501.2908,-507.7356,-532.7092,-250.003,-612.4636,-568.1556,-559.294,-558.4884,2050.85,-242.6945,-249.9467
898887350.8634,-236.2481,-500.4852,-416.7028,-295.8628,-324.0588,-326.4756,-244.3061,-285.402,-237.8597,-577.0172,-295.8628,-486.79,-618.1028,-499.6796,-510.1524,-533.5148,-248.3915,-611.658,-570.5724,-558.4884,-562.5164,2050.85,-266.0628,-265.257
898887351.7893,-242.6945,-501.2908,-416.7028,-295.8628,-320.8364,-326.4756,-260.4221,-272.5092,-239.4713,-578.6284,-295.8628,-486.79,-618.1028,-504.5132,-510.1524,-533.5148,-249.1973,-610.8524,-570.5724,-555.266,-559.294,2050.85,-269.286,-255.5873
898887353.9264,-235.4423,-502.0964,-417.5084,-297.474,-318.4196,-326.4756,-268.4802,-281.373,-240.2771,-575.406,-297.474,-488.4012,-616.4916,-502.0964,-512.5692,-529.4868,-246.78,-610.0468,-572.1836,-558.4884,-560.0996,2050.85,-250.7525,-267.6744
898887354.8874,-244.3061,-503.7076,-417.5084,-298.2796,-318.4196,-327.2812,-281.373,-281.373,-233.8307,-572.9892,-296.6684,-482.762,-615.686,-502.0964,-510.958,-532.7092,-250.003,-609.2412,-568.1556,-559.294,-558.4884,2050.85,-255.5873,-249.9467
898887357.0095,-239.4713,-503.7076,-417.5084,-294.2516,-316.8084,-324.0588,-264.4512,-280.5672,-243.5003,-572.9892,-294.2516,-484.3732,-615.686,-503.7076,-514.1804,-532.7092,-250.8088,-609.2412,-568.1556,-559.294,-558.4884,2050.85,-268.4802,-256.3931
898887357.9866,-248.3351,-502.0964,-422.342,-295.8628,-320.8364,-323.2532,-275.7324,-282.1788,-241.8887,-577.0172,-295.8628,-485.1788,-616.4916,-498.0684,-512.5692,-529.4868,-256.4491,-610.0468,-568.9612,-558.4884,-560.0996,2050.85,-262.0338,-255.5873
898887360.0625,-252.3641,-500.4852,-416.7028,-298.2796,-322.4476,-324.0588,-272.5092,-282.1788,-250.7525,-574.6004,-298.2796,-481.1508,-617.2972,-500.4852,-510.1524,-533.5148,-252.4203,-610.8524,-571.378,-559.294,-562.5164,2050.85,-242.6945,-257.1989
898887360.9895,-253.1699,-502.0964,-420.7308,-297.474,-320.8364,-323.2532,-252.3641,-292.6543,-241.8887,-575.406,-297.474,-488.4012,-616.4916,-501.2908,-512.5692,-532.7092,-256.4491,-610.0468,-572.1836,-558.4884,-560.0996,2050.85,-253.1699,-268.4802
898887363.1259,-242.6945,-500.4852,-416.7028,-298.2796,-323.2532,-327.2812,-272.5092,-272.5092,-237.8597,-574.6004,-298.2796,-484.3732,-617.2972,-502.902,-514.1804,-531.9036,-252.4203,-614.0748,-571.378,-559.294,-564.1276,2050.85,-274.9266,-253.9757
898887364.0625,-241.8887,-500.4852,-419.9252,-298.2796,-320.0308,-324.8644,-282.1788,-272.5092,-239.4713,-578.6284,-298.2796,-486.79,-617.2972,-499.6796,-510.1524,-533.5148,-255.6434,-611.658,-570.5724,-556.8772,-562.5164,2050.85,-267.6744,-260.4221
898887366.1863,-253.1699,-503.7076,-417.5084,-298.2796,-316.8084,-324.0588,-264.4512,-297.4891,-243.5003,-572.1836,-296.6684,-482.762,-615.686,-502.0964,-512.5692,-529.4868,-256.4491,-610.0468,-566.5444,-557.6828,-558.4884,2050.85,-245.9177,-256.3931
898887367.1263,-246.7235,-502.0964,-420.7308,-297.474,-317.614,-325.67,-268.4802,-284.5962,-246.7235,-575.406,-297.474,-485.1788,-616.4916,-501.2908,-512.5692,-532.7092,-256.4491,-610.0468,-568.9612,-558.4884,-560.0996,2050.85,-237.8597,-259.6163
898887369.2602,-236.2481,-501.2908,-420.7308,-295.8628,-324.0588,-323.2532,-275.7324,-275.7324,-245.9177,-577.0172,-295.8628,-486.79,-618.1028,-499.6796,-513.3748,-533.5148,-255.6434,-611.658,-570.5724,-555.266,-562.5164,2050.85,-243.5003,-252.3641
898887370.1869,-239.4713,-503.7076,-417.5084,-299.8908,-320.0308,-327.2812,-264.4512,-281.373,-243.5003,-572.9892,-297.474,-488.4012,-620.5196,-502.0964,-510.958,-532.7092,-257.2549,-614.0748,-568.1556,-559.294,-558.4884,2050.85,-239.4713,-253.1699
898887372.3292,-239.4713,-503.7076,-417.5084,-298.2796,-316.8084,-325.67,-274.1208,-280.5672,-246.7235,-572.9892,-294.2516,-489.2068,-617.2972,-503.7076,-510.958,-532.7092,-252.4203,-614.0748,-568.1556,-559.294,-564.1276,2050.85,-242.6945,-266.0628
898887373.2612,-233.8307,-502.0964,-420.7308,-297.474,-320.8364,-326.4756,-271.7034,-276.5382,-241.8887,-575.406,-297.474,-488.4012,-616.4916,-501.2908,-512.5692,-529.4868,-259.6722,-613.2692,-572.1836,-558.4884,-560.0996,2050.85,-237.8597,-249.1409
898887375.3869,-246.7235,-502.0964,-420.7308,-295.8628,-320.8364,-326.4756,-278.1498,-279.7614,-241.8887,-575.406,-297.474,-485.1788,-616.4916,-498.0684,-512.5692,-529.4868,-259.6722,-610.0468,-572.1836,-558.4884,-560.0996,2050.85,-243.5003,-255.5873
898887376.3361,-241.8887,-499.6796,-416.7028,-295.8628,-324.0588,-323.2532,-257.1989,-282.1788,-242.6945,-577.0172,-295.8628,-486.79,-613.2692,-498.0684,-512.5692,-529.4868,-266.1183,-611.658,-568.9612,-555.266,-559.294,2050.85,-240.2771,-252.3641
898887378.4571,-233.0249,-500.4852,-416.7028,-294.2516,-323.2532,-327.2812,-269.286,-287.0136,-244.3061,-574.6004,-298.2796,-484.3732,-617.2972,-499.6796,-514.1804,-533.5148,-258.8664,-610.8524,-570.5724,-559.294,-562.5164,2050.85,-242.6945,-252.3641
898887379.3871,-233.8307,-499.6796,-416.7028,-295.8628,-322.4476,-323.2532,-262.0338,-285.402,-239.4713,-577.0172,-295.8628,-485.1788,-618.1028,-499.6796,-510.1524,-533.5148,-261.2837,-606.8244,-572.1836,-558.4884,-559.294,2050.85,-253.1699,-255.5873
898887381.5208,-239.4713,-504.5132,-416.7028,-294.2516,-320.0308,-324.0588,-278.9556,-274.9266,-250.7525,-571.378,-294.2516,-487.5956,-617.2972,-500.4852,-514.1804,-531.9036,-255.6434,-610.8524,-568.1556,-559.294,-562.5164,2050.85,-242.6945,-257.1989
898887382.4864,-245.9177,-500.4852,-413.4804,-294.2516,-320.0308,-327.2812,-261.2279,-280.5672,-244.3061,-574.6004,-293.446,-484.3732,-617.2972,-499.6796,-508.5412,-533.5148,-258.8664,-610.8524,-571.378,-559.294,-558.4884,2050.85,-248.3351,-256.3931
898887384.5963,-237.8597,-503.7076,-417.5084,-298.2796,-318.4196,-325.67,-274.9266,-289.431,-243.5003,-572.9892,-296.6684,-482.762,-615.686,-502.0964,-510.958,-532.7092,-257.2549,-610.0468,-568.1556,-562.5164,-558.4884,2050.85,-250.7525,-259.6163
898887385.5864,-235.4423,-501.2908,-416.7028,-295.8628,-320.8364,-323.2532,-270.0918,-275.7324,-242.6945,-578.6284,-295.8628,-485.1788,-616.4916,-499.6796,-513.3748,-531.098,-261.2837,-610.0468,-568.9612,-558.4884,-560.0996,2050.85,-243.5003,-255.5873
898887387.6616,-237.0539,-503.7076,-417.5084,-297.474,-318.4196,-325.67,-272.5092,-281.373,-243.5003,-576.2116,-296.6684,-484.3732,-615.686,-503.7076,-514.1804,-532.7092,-258.8664,-614.0748,-568.1556,-559.294,-561.7108,2050.85,-250.7525,-259.6163
